CustomerID,CustomerName,Age,Gender,IncomeLevel,LoyaltyScore,CustomerSegment,Location,ProductID,Category,SubCategory,Brand,CostPrice,SellingPrice,DiscountOffered,PurchaseQuantity,UnitPrice,PaymentMethod,DateOfPurchase,SalesChannel,PaymentStatus
1029,Customer_368,36,Male,Medium,59,A,Hyderabad,2648,Beauty,Shirts,BrandX,262,915,0,2,162,UPI,2024-01-04,Online,Paid
1092,Customer_369,53,Male,Medium,4,A,Hyderabad,2244,Clothing,Furniture,BrandZ,910,1114,20,3,1176,Credit Card,2024-01-05,Offline,Pending
1045,Customer_370,46,Female,High,67,B,Mumbai,2108,Clothing,Shirts,BrandX,640,384,5,3,1127,Net Banking,2024-01-06,Online,Paid
1005,Customer_371,35,Male,Low,29,A,Delhi,2824,Beauty,Furniture,BrandY,264,1145,0,4,1123,UPI,2024-01-07,Offline,Paid
1098,Customer_372,19,Female,Low,29,A,Bangalore,2798,Beauty,Mobile,BrandY,948,975,20,4,324,Net Banking,2024-01-08,Online,Paid
1036,Customer_373,18,Female,Medium,98,B,Hyderabad,2532,Home,Makeup,BrandX,797,365,15,4,390,UPI,2024-01-09,Online,Paid
1023,Customer_374,64,Female,Medium,98,B,Delhi,2089,Clothing,Shirts,BrandY,665,806,0,3,696,UPI,2024-01-10,Offline,Paid
1092,Customer_375,22,Female,Low,28,A,Mumbai,2295,Clothing,Shirts,BrandZ,394,1084,15,2,163,Credit Card,2024-01-11,Offline,Paid
1045,Customer_376,37,Male,High,77,C,Bangalore,2111,Electronics,Makeup,BrandX,141,460,10,3,874,Cash,2024-01-12,Online,Pending
1052,Customer_377,28,Male,Medium,79,C,Hyderabad,2812,Home,Shirts,BrandZ,384,706,10,4,152,Credit Card,2024-01-13,Offline,Pending
1094,Customer_378,59,Male,Low,87,B,Mumbai,2588,Beauty,Furniture,BrandX,486,1121,10,4,840,UPI,2024-01-14,Offline,Pending
1098,Customer_379,19,Male,Medium,44,B,Mumbai,2176,Home,Makeup,BrandY,237,406,10,2,896,Credit Card,2024-01-15,Online,Paid
1059,Customer_380,20,Male,High,90,C,Bangalore,2342,Beauty,Furniture,BrandZ,286,682,5,1,918,Credit Card,2024-01-16,Online,Paid
1096,Customer_381,40,Male,Low,4,A,Delhi,2659,Beauty,Furniture,BrandY,815,201,10,1,1021,UPI,2024-01-17,Online,Paid
1062,Customer_382,29,Male,Medium,90,C,Hyderabad,2100,Home,Mobile,BrandY,530,449,5,3,644,UPI,2024-01-18,Offline,Pending
1084,Customer_383,37,Female,High,9,C,Hyderabad,2757,Clothing,Furniture,BrandX,653,821,5,1,566,Credit Card,2024-01-19,Online,Pending
1031,Customer_384,22,Male,Medium,5,C,Delhi,2628,Beauty,Mobile,BrandZ,961,927,20,1,777,Credit Card,2024-01-20,Online,Pending
1086,Customer_385,54,Male,High,56,C,Delhi,2603,Home,Shirts,BrandY,515,981,5,3,1170,Credit Card,2024-01-21,Offline,Paid
1032,Customer_386,55,Female,High,96,B,Delhi,2400,Electronics,Shirts,BrandX,899,381,5,4,291,Net Banking,2024-01-22,Offline,Paid
1066,Customer_387,47,Male,Low,84,B,Bangalore,2027,Home,Mobile,BrandX,525,1124,10,1,195,Credit Card,2024-01-23,Online,Paid
1017,Customer_388,26,Male,High,50,A,Bangalore,2936,Electronics,Furniture,BrandX,515,177,5,4,993,Net Banking,2024-01-24,Offline,Pending
1024,Customer_389,51,Female,Medium,75,A,Hyderabad,2961,Beauty,Makeup,BrandY,125,740,15,3,1158,Cash,2024-01-25,Offline,Paid
1094,Customer_390,61,Male,High,15,A,Bangalore,2536,Home,Makeup,BrandX,470,934,10,4,159,Net Banking,2024-01-26,Offline,Paid
1053,Customer_391,52,Male,High,32,A,Mumbai,2057,Home,Mobile,BrandZ,484,769,0,4,813,Credit Card,2024-01-27,Online,Paid
1057,Customer_392,39,Male,Low,28,C,Hyderabad,2497,Electronics,Shirts,BrandZ,155,735,10,3,722,Cash,2024-01-28,Online,Paid
1066,Customer_393,61,Female,High,22,B,Bangalore,2296,Home,Shirts,BrandY,352,1151,5,4,798,Net Banking,2024-01-29,Online,Pending
1045,Customer_394,41,Male,High,17,B,Delhi,2133,Home,Makeup,BrandZ,733,333,15,1,1062,Net Banking,2024-01-30,Offline,Pending
1023,Customer_395,34,Male,Medium,59,A,Mumbai,2330,Beauty,Mobile,BrandX,205,1196,10,1,789,UPI,2024-01-31,Online,Paid
1031,Customer_396,27,Female,Low,90,A,Delhi,2248,Home,Makeup,BrandY,229,278,15,1,765,Cash,2024-02-01,Online,Paid
1046,Customer_397,47,Male,Low,71,C,Hyderabad,2549,Clothing,Furniture,BrandX,948,440,0,1,847,UPI,2024-02-02,Offline,Pending
1085,Customer_398,63,Female,Low,57,C,Delhi,2901,Electronics,Furniture,BrandY,769,650,0,4,1058,Cash,2024-02-03,Offline,Pending
1022,Customer_399,40,Female,High,26,A,Bangalore,2940,Home,Mobile,BrandY,475,335,20,1,327,Net Banking,2024-02-04,Online,Paid
1065,Customer_400,49,Male,Low,25,B,Bangalore,2074,Electronics,Mobile,BrandX,842,628,20,4,1018,UPI,2024-02-05,Offline,Pending
1026,Customer_401,34,Female,High,10,B,Hyderabad,2653,Electronics,Furniture,BrandZ,407,641,10,2,1179,Credit Card,2024-02-06,Online,Pending
1001,Customer_402,34,Female,High,45,B,Delhi,2833,Electronics,Shirts,BrandZ,190,662,20,4,1002,Net Banking,2024-02-07,Online,Paid
1089,Customer_403,31,Male,Medium,83,A,Hyderabad,2167,Home,Mobile,BrandY,492,616,15,1,456,Cash,2024-02-08,Online,Pending
1016,Customer_404,26,Female,Medium,11,B,Delhi,2770,Home,Furniture,BrandX,633,434,20,2,697,Cash,2024-02-09,Offline,Pending
1032,Customer_405,57,Female,Medium,77,C,Mumbai,2502,Electronics,Furniture,BrandX,901,750,15,3,476,UPI,2024-02-10,Offline,Pending
1008,Customer_406,19,Male,Medium,53,C,Bangalore,2884,Clothing,Shirts,BrandY,209,338,20,4,544,UPI,2024-02-11,Online,Pending
1042,Customer_407,62,Male,Medium,72,A,Hyderabad,2354,Electronics,Shirts,BrandZ,660,1138,20,1,449,Cash,2024-02-12,Online,Paid
1047,Customer_408,42,Male,High,68,C,Mumbai,2224,Clothing,Shirts,BrandX,740,1039,20,1,898,Net Banking,2024-02-13,Online,Pending
1038,Customer_409,56,Female,High,95,A,Mumbai,2663,Electronics,Shirts,BrandZ,684,537,5,1,434,UPI,2024-02-14,Online,Pending
1092,Customer_410,26,Male,Low,28,B,Hyderabad,2530,Beauty,Makeup,BrandZ,439,390,5,3,479,Credit Card,2024-02-15,Offline,Paid
1041,Customer_411,39,Female,High,75,B,Hyderabad,2145,Electronics,Shirts,BrandY,664,566,20,2,199,Cash,2024-02-16,Online,Pending
1025,Customer_412,60,Female,High,65,B,Mumbai,2959,Electronics,Makeup,BrandY,455,325,15,2,922,Credit Card,2024-02-17,Online,Paid
1098,Customer_413,63,Female,Medium,49,C,Delhi,2240,Home,Mobile,BrandZ,991,536,10,1,527,Cash,2024-02-18,Offline,Paid
1049,Customer_414,21,Female,High,47,A,Mumbai,2883,Clothing,Furniture,BrandX,267,1002,0,4,1149,Credit Card,2024-02-19,Online,Pending
1024,Customer_415,43,Female,Medium,52,B,Hyderabad,2892,Beauty,Makeup,BrandX,656,812,5,1,923,Net Banking,2024-02-20,Online,Pending
1023,Customer_416,46,Female,Low,88,A,Mumbai,2343,Clothing,Mobile,BrandY,551,601,20,1,1017,Cash,2024-02-21,Online,Pending
1012,Customer_417,62,Female,Low,54,B,Delhi,2748,Beauty,Mobile,BrandZ,204,426,0,4,152,Net Banking,2024-02-22,Online,Pending
1059,Customer_418,51,Male,High,60,C,Bangalore,2034,Electronics,Makeup,BrandX,249,362,5,1,897,UPI,2024-02-23,Online,Pending
1006,Customer_419,40,Male,Low,57,C,Bangalore,2701,Home,Mobile,BrandX,245,190,10,3,424,Cash,2024-02-24,Offline,Paid
1056,Customer_420,54,Female,High,47,A,Mumbai,2000,Home,Mobile,BrandY,815,443,15,1,364,Net Banking,2024-02-25,Offline,Pending
1035,Customer_421,28,Female,Low,31,C,Delhi,2995,Clothing,Makeup,BrandZ,973,749,20,3,478,Credit Card,2024-02-26,Offline,Paid
1044,Customer_422,23,Male,Medium,46,C,Bangalore,2152,Home,Mobile,BrandX,398,690,10,1,404,Net Banking,2024-02-27,Offline,Pending
1019,Customer_423,35,Female,Medium,26,A,Mumbai,2428,Clothing,Shirts,BrandY,266,600,5,2,275,Cash,2024-02-28,Online,Paid
1064,Customer_424,38,Male,Medium,5,B,Mumbai,2944,Clothing,Shirts,BrandX,812,939,20,4,916,Net Banking,2024-02-29,Offline,Pending
1007,Customer_425,59,Male,Medium,84,C,Delhi,2507,Beauty,Furniture,BrandX,745,483,0,2,366,Credit Card,2024-03-01,Offline,Pending
1015,Customer_426,53,Male,High,52,A,Hyderabad,2125,Clothing,Mobile,BrandX,822,1040,15,1,981,Credit Card,2024-03-02,Offline,Pending
1013,Customer_427,58,Female,Low,75,C,Mumbai,2490,Beauty,Furniture,BrandY,147,193,5,1,331,Credit Card,2024-03-03,Offline,Pending
1075,Customer_428,55,Female,High,54,C,Hyderabad,2481,Home,Shirts,BrandZ,737,293,15,3,483,UPI,2024-03-04,Offline,Pending
1086,Customer_429,51,Male,Medium,33,C,Hyderabad,2344,Clothing,Shirts,BrandY,338,482,20,1,660,Cash,2024-03-05,Offline,Paid
1014,Customer_430,34,Male,High,50,C,Bangalore,2911,Clothing,Shirts,BrandZ,106,1147,10,1,532,Credit Card,2024-03-06,Offline,Pending
1091,Customer_431,54,Male,Low,38,A,Hyderabad,2737,Electronics,Mobile,BrandX,563,204,15,1,481,UPI,2024-03-07,Offline,Pending
1097,Customer_432,42,Male,High,27,A,Delhi,2220,Clothing,Mobile,BrandZ,552,1019,0,2,1049,Credit Card,2024-03-08,Online,Pending
1065,Customer_433,55,Male,Low,98,A,Bangalore,2914,Clothing,Shirts,BrandX,883,946,5,3,791,Net Banking,2024-03-09,Offline,Paid
1031,Customer_434,29,Female,High,15,C,Bangalore,2918,Electronics,Furniture,BrandX,996,474,0,2,783,Cash,2024-03-10,Online,Pending
1086,Customer_435,40,Male,Low,96,C,Bangalore,2722,Electronics,Furniture,BrandY,470,229,15,3,600,Net Banking,2024-03-11,Offline,Paid
1062,Customer_436,59,Female,Low,61,C,Mumbai,2024,Home,Makeup,BrandX,648,1134,10,2,345,UPI,2024-03-12,Offline,Pending
1085,Customer_437,39,Male,Medium,21,A,Mumbai,2527,Clothing,Shirts,BrandY,586,707,10,1,607,Net Banking,2024-03-13,Offline,Paid
1050,Customer_438,38,Female,Low,46,C,Hyderabad,2181,Home,Furniture,BrandZ,310,1014,0,2,979,Net Banking,2024-03-14,Online,Pending
1024,Customer_439,44,Female,Medium,69,B,Bangalore,2498,Home,Shirts,BrandZ,264,866,20,2,406,Credit Card,2024-03-15,Online,Pending
1057,Customer_440,48,Female,Medium,6,C,Bangalore,2840,Electronics,Furniture,BrandX,224,621,20,3,158,Net Banking,2024-03-16,Offline,Paid
1062,Customer_441,23,Female,Medium,38,B,Delhi,2640,Beauty,Makeup,BrandY,436,223,10,3,910,Credit Card,2024-03-17,Online,Pending
1061,Customer_442,44,Female,High,62,C,Hyderabad,2041,Home,Makeup,BrandX,291,738,0,2,1098,Credit Card,2024-03-18,Offline,Paid
1021,Customer_443,57,Female,High,86,A,Delhi,2914,Beauty,Shirts,BrandY,829,713,0,3,1036,Cash,2024-03-19,Online,Pending
1057,Customer_444,51,Male,High,62,C,Hyderabad,2480,Clothing,Furniture,BrandY,313,616,0,3,542,UPI,2024-03-20,Online,Pending
1057,Customer_445,29,Female,High,82,B,Hyderabad,2929,Electronics,Mobile,BrandY,673,748,15,3,548,UPI,2024-03-21,Online,Paid
1085,Customer_446,62,Male,Low,78,B,Mumbai,2847,Clothing,Makeup,BrandZ,427,1141,20,4,480,UPI,2024-03-22,Offline,Pending
1048,Customer_447,24,Female,Low,74,C,Mumbai,2747,Clothing,Shirts,BrandY,480,886,20,3,629,Credit Card,2024-03-23,Online,Paid
1051,Customer_448,27,Female,High,46,B,Delhi,2871,Electronics,Shirts,BrandZ,772,1143,15,4,283,UPI,2024-03-24,Online,Paid
1041,Customer_449,62,Male,Low,13,B,Hyderabad,2438,Clothing,Furniture,BrandY,677,397,5,4,1065,Credit Card,2024-03-25,Offline,Pending
1069,Customer_450,34,Female,Low,95,A,Bangalore,2401,Electronics,Shirts,BrandZ,897,216,15,3,1084,Cash,2024-03-26,Online,Pending
1014,Customer_451,43,Male,Medium,94,C,Mumbai,2545,Beauty,Makeup,BrandZ,338,722,0,2,504,UPI,2024-03-27,Offline,Pending
1053,Customer_452,38,Male,Medium,3,C,Bangalore,2344,Clothing,Shirts,BrandZ,631,852,15,3,733,Credit Card,2024-03-28,Offline,Paid
1059,Customer_453,45,Male,Medium,94,C,Delhi,2892,Electronics,Shirts,BrandX,799,619,0,1,774,UPI,2024-03-29,Online,Paid
1096,Customer_454,63,Male,Medium,6,B,Mumbai,2044,Home,Mobile,BrandY,181,642,10,2,439,UPI,2024-03-30,Offline,Pending
1007,Customer_455,19,Female,Low,93,C,Mumbai,2645,Clothing,Mobile,BrandX,462,812,0,4,974,Cash,2024-03-31,Online,Paid
1052,Customer_456,60,Female,High,8,C,Hyderabad,2020,Beauty,Makeup,BrandY,604,435,20,4,778,Net Banking,2024-04-01,Online,Paid
1059,Customer_457,18,Male,Low,44,A,Delhi,2633,Electronics,Furniture,BrandY,301,461,15,2,1168,UPI,2024-04-02,Offline,Paid
1004,Customer_458,53,Female,Low,33,A,Hyderabad,2069,Clothing,Mobile,BrandX,603,458,0,2,781,Cash,2024-04-03,Online,Paid
1067,Customer_459,43,Female,Low,81,A,Mumbai,2863,Clothing,Furniture,BrandZ,743,924,5,3,476,UPI,2024-04-04,Online,Pending
1005,Customer_460,46,Male,Medium,75,B,Delhi,2872,Clothing,Makeup,BrandY,136,1114,10,4,359,UPI,2024-04-05,Offline,Pending
1095,Customer_461,38,Female,Medium,77,C,Mumbai,2047,Beauty,Mobile,BrandZ,743,605,5,1,785,UPI,2024-04-06,Offline,Pending
1093,Customer_462,28,Male,Medium,50,A,Delhi,2490,Electronics,Furniture,BrandX,688,281,5,3,1017,UPI,2024-04-07,Online,Paid
1046,Customer_463,57,Male,High,11,A,Mumbai,2550,Home,Mobile,BrandZ,700,1079,5,2,577,Net Banking,2024-04-08,Offline,Paid
1098,Customer_464,28,Female,Low,95,A,Bangalore,2286,Home,Makeup,BrandY,501,1114,10,4,542,Net Banking,2024-04-09,Offline,Paid
1054,Customer_465,53,Female,High,28,C,Bangalore,2009,Home,Makeup,BrandY,864,1078,10,2,975,UPI,2024-04-10,Offline,Paid
1039,Customer_466,56,Female,Medium,70,C,Hyderabad,2541,Electronics,Mobile,BrandY,955,270,10,2,1065,UPI,2024-04-11,Offline,Pending
1051,Customer_467,57,Male,High,41,C,Bangalore,2755,Home,Furniture,BrandX,805,783,10,2,497,Cash,2024-04-12,Online,Paid
1015,Customer_468,52,Male,Low,16,B,Mumbai,2273,Beauty,Shirts,BrandY,275,1046,5,3,199,Cash,2024-04-13,Online,Paid
1012,Customer_469,51,Female,Low,68,B,Mumbai,2955,Electronics,Shirts,BrandX,644,921,20,1,1065,Credit Card,2024-04-14,Offline,Pending
1029,Customer_470,64,Female,Medium,99,A,Bangalore,2599,Clothing,Mobile,BrandZ,669,715,20,1,1117,Net Banking,2024-04-15,Online,Pending
1018,Customer_471,41,Female,Medium,48,C,Hyderabad,2755,Beauty,Furniture,BrandY,566,661,10,4,949,UPI,2024-04-16,Offline,Pending
1016,Customer_472,39,Female,High,56,A,Bangalore,2380,Clothing,Shirts,BrandY,300,438,15,2,1166,Net Banking,2024-04-17,Offline,Paid
1062,Customer_473,22,Male,Medium,64,C,Delhi,2328,Home,Makeup,BrandY,639,349,0,1,798,Cash,2024-04-18,Online,Paid
1018,Customer_474,50,Female,Medium,59,C,Delhi,2478,Beauty,Furniture,BrandZ,646,677,15,2,450,Net Banking,2024-04-19,Online,Paid
1091,Customer_475,53,Male,Low,90,C,Delhi,2014,Electronics,Shirts,BrandY,736,1066,15,4,315,Net Banking,2024-04-20,Online,Paid
1057,Customer_476,64,Male,Medium,62,B,Bangalore,2515,Beauty,Furniture,BrandX,493,948,15,2,465,UPI,2024-04-21,Online,Paid
1054,Customer_477,37,Female,Medium,76,B,Bangalore,2190,Clothing,Mobile,BrandZ,932,161,20,1,150,UPI,2024-04-22,Offline,Paid
1089,Customer_478,36,Female,Low,11,C,Bangalore,2167,Electronics,Furniture,BrandZ,141,982,0,2,1169,Cash,2024-04-23,Offline,Pending
1089,Customer_479,52,Female,Low,89,A,Delhi,2520,Beauty,Shirts,BrandZ,696,990,15,1,212,UPI,2024-04-24,Online,Paid
1061,Customer_480,60,Male,High,18,C,Hyderabad,2620,Beauty,Mobile,BrandZ,492,792,10,4,632,Cash,2024-04-25,Offline,Pending
1022,Customer_481,34,Female,Medium,19,C,Mumbai,2136,Beauty,Furniture,BrandZ,799,255,20,2,371,Cash,2024-04-26,Online,Pending
1008,Customer_482,62,Female,Low,87,A,Bangalore,2153,Beauty,Makeup,BrandX,722,840,10,1,301,Credit Card,2024-04-27,Online,Pending
1011,Customer_483,60,Male,High,55,C,Hyderabad,2387,Electronics,Shirts,BrandZ,882,677,10,4,793,Credit Card,2024-04-28,Online,Paid
1000,Customer_484,51,Female,High,82,A,Mumbai,2208,Clothing,Mobile,BrandY,540,995,15,2,775,Credit Card,2024-04-29,Offline,Paid
1057,Customer_485,26,Male,Medium,26,B,Mumbai,2271,Beauty,Furniture,BrandZ,936,1042,10,4,366,Net Banking,2024-04-30,Offline,Pending
1000,Customer_486,43,Female,Medium,6,B,Mumbai,2142,Electronics,Makeup,BrandZ,716,536,0,1,345,Credit Card,2024-05-01,Online,Paid
1033,Customer_487,19,Male,High,4,A,Hyderabad,2610,Clothing,Shirts,BrandZ,605,630,10,2,1144,UPI,2024-05-02,Online,Paid
1095,Customer_488,26,Female,Low,29,B,Hyderabad,2888,Beauty,Makeup,BrandZ,419,557,15,2,1164,UPI,2024-05-03,Online,Pending
1047,Customer_489,26,Female,High,59,B,Delhi,2819,Clothing,Furniture,BrandZ,652,1047,10,2,796,Credit Card,2024-05-04,Online,Paid
1088,Customer_490,57,Male,Medium,98,A,Hyderabad,2068,Clothing,Furniture,BrandX,314,860,20,4,857,Net Banking,2024-05-05,Offline,Paid
1000,Customer_491,34,Male,Low,17,B,Hyderabad,2246,Electronics,Mobile,BrandX,170,788,20,4,871,Cash,2024-05-06,Offline,Paid
1015,Customer_492,18,Female,Low,43,C,Hyderabad,2260,Clothing,Makeup,BrandZ,667,1194,20,1,789,Net Banking,2024-05-07,Online,Paid
1060,Customer_493,42,Male,High,80,C,Mumbai,2787,Electronics,Mobile,BrandX,335,964,5,3,255,Net Banking,2024-05-08,Online,Pending
1063,Customer_494,60,Male,Medium,66,A,Bangalore,2078,Beauty,Shirts,BrandY,380,1067,20,2,314,Cash,2024-05-09,Offline,Pending
1062,Customer_495,57,Male,High,34,B,Delhi,2657,Clothing,Mobile,BrandZ,716,352,20,2,364,Cash,2024-05-10,Online,Paid
1068,Customer_496,59,Male,High,8,C,Bangalore,2622,Clothing,Shirts,BrandY,986,566,5,1,239,Cash,2024-05-11,Offline,Paid
1021,Customer_497,42,Female,High,13,C,Bangalore,2769,Home,Furniture,BrandY,261,565,20,2,1023,UPI,2024-05-12,Offline,Paid
1092,Customer_498,56,Female,Low,8,B,Hyderabad,2604,Beauty,Furniture,BrandZ,290,234,15,4,757,Cash,2024-05-13,Online,Pending
1066,Customer_499,52,Male,Low,94,B,Delhi,2524,Beauty,Makeup,BrandY,108,316,20,4,498,Cash,2024-05-14,Offline,Paid
1075,Customer_500,20,Male,Medium,96,C,Bangalore,2771,Home,Shirts,BrandY,159,533,20,2,1043,Net Banking,2024-05-15,Offline,Paid
1025,Customer_501,54,Male,Medium,100,C,Bangalore,2937,Home,Furniture,BrandY,992,617,5,2,395,Net Banking,2024-05-16,Offline,Pending
1015,Customer_502,61,Male,High,94,A,Delhi,2620,Electronics,Makeup,BrandZ,916,959,15,4,421,Credit Card,2024-05-17,Offline,Paid
1050,Customer_503,61,Female,High,65,A,Hyderabad,2329,Electronics,Makeup,BrandZ,324,1146,10,2,552,Net Banking,2024-05-18,Online,Pending
1085,Customer_504,47,Female,High,43,C,Bangalore,2188,Clothing,Mobile,BrandY,918,622,0,4,1189,Cash,2024-05-19,Offline,Paid
1056,Customer_505,55,Male,Medium,39,A,Mumbai,2094,Clothing,Makeup,BrandZ,799,1142,15,3,1110,UPI,2024-05-20,Offline,Pending
1028,Customer_506,51,Male,Low,81,C,Bangalore,2616,Clothing,Furniture,BrandZ,681,424,10,3,1047,Net Banking,2024-05-21,Offline,Paid
1077,Customer_507,29,Male,Low,59,C,Mumbai,2007,Clothing,Mobile,BrandY,904,1193,15,2,433,Net Banking,2024-05-22,Online,Paid
1091,Customer_508,36,Female,High,84,A,Hyderabad,2066,Electronics,Shirts,BrandZ,386,639,10,2,666,Cash,2024-05-23,Online,Pending
1068,Customer_509,54,Male,High,88,A,Bangalore,2495,Beauty,Shirts,BrandX,268,475,10,2,767,Net Banking,2024-05-24,Online,Pending
1046,Customer_510,61,Female,High,86,B,Delhi,2190,Clothing,Furniture,BrandZ,161,678,15,4,761,Net Banking,2024-05-25,Offline,Pending
1093,Customer_511,34,Male,High,93,B,Delhi,2365,Beauty,Furniture,BrandX,448,1041,5,3,899,Cash,2024-05-26,Online,Pending
1061,Customer_512,27,Female,Medium,86,B,Bangalore,2767,Clothing,Mobile,BrandY,541,238,15,3,549,Net Banking,2024-05-27,Online,Pending
1068,Customer_513,64,Male,Low,44,C,Hyderabad,2520,Home,Mobile,BrandZ,113,635,15,1,235,UPI,2024-05-28,Online,Paid
1075,Customer_514,29,Female,High,9,A,Hyderabad,2989,Clothing,Furniture,BrandY,263,857,10,1,469,Credit Card,2024-05-29,Offline,Pending
1015,Customer_515,33,Male,Medium,37,C,Delhi,2116,Clothing,Furniture,BrandY,519,499,0,2,485,Net Banking,2024-05-30,Online,Pending
1089,Customer_516,41,Male,High,74,A,Bangalore,2266,Clothing,Shirts,BrandY,856,536,10,4,200,UPI,2024-05-31,Online,Pending
1089,Customer_517,36,Male,High,36,C,Hyderabad,2610,Electronics,Shirts,BrandY,946,236,20,2,323,Net Banking,2024-06-01,Online,Pending
1047,Customer_518,25,Female,Low,92,B,Delhi,2484,Home,Shirts,BrandY,619,456,15,3,650,Credit Card,2024-06-02,Offline,Paid
1084,Customer_519,48,Male,High,28,B,Mumbai,2508,Clothing,Furniture,BrandZ,765,589,15,2,225,Cash,2024-06-03,Offline,Paid
1038,Customer_520,38,Female,Low,42,B,Bangalore,2297,Clothing,Makeup,BrandX,647,889,5,2,465,Credit Card,2024-06-04,Online,Paid
1099,Customer_521,34,Female,Low,43,C,Mumbai,2908,Beauty,Furniture,BrandZ,659,413,10,3,846,Net Banking,2024-06-05,Online,Paid
1032,Customer_522,40,Male,Low,85,A,Mumbai,2163,Home,Furniture,BrandZ,696,1126,5,3,1159,Credit Card,2024-06-06,Online,Paid
1093,Customer_523,54,Male,Medium,88,A,Hyderabad,2375,Clothing,Shirts,BrandZ,127,884,15,3,881,Credit Card,2024-06-07,Offline,Pending
1022,Customer_524,33,Male,Medium,42,B,Hyderabad,2652,Beauty,Furniture,BrandZ,807,570,10,3,1118,Cash,2024-06-08,Offline,Paid
1009,Customer_525,23,Female,Low,66,B,Hyderabad,2267,Beauty,Mobile,BrandX,545,642,10,1,1003,Net Banking,2024-06-09,Online,Paid
1068,Customer_526,25,Male,High,55,B,Bangalore,2548,Electronics,Furniture,BrandZ,307,782,20,4,815,Credit Card,2024-06-10,Offline,Pending
1099,Customer_527,42,Female,Low,72,B,Mumbai,2073,Beauty,Furniture,BrandY,569,1142,20,4,801,Credit Card,2024-06-11,Online,Pending
1033,Customer_528,35,Female,High,48,A,Bangalore,2507,Clothing,Furniture,BrandZ,815,560,0,3,195,Cash,2024-06-12,Offline,Paid
1051,Customer_529,42,Male,Low,91,C,Hyderabad,2072,Electronics,Furniture,BrandZ,918,322,20,4,298,UPI,2024-06-13,Online,Paid
1094,Customer_530,29,Male,High,22,C,Mumbai,2307,Electronics,Makeup,BrandX,203,153,10,4,1059,Net Banking,2024-06-14,Offline,Pending
1009,Customer_531,32,Male,Medium,27,C,Bangalore,2198,Clothing,Furniture,BrandX,841,1003,20,4,605,UPI,2024-06-15,Online,Paid
1018,Customer_532,43,Male,High,93,C,Bangalore,2129,Home,Mobile,BrandY,525,1135,0,4,1026,UPI,2024-06-16,Offline,Pending
1057,Customer_533,58,Male,Low,67,B,Delhi,2757,Beauty,Mobile,BrandZ,200,732,15,3,1115,Cash,2024-06-17,Online,Pending
1095,Customer_534,62,Male,Medium,13,B,Bangalore,2823,Electronics,Furniture,BrandZ,640,530,20,2,1018,Cash,2024-06-18,Online,Paid
1000,Customer_535,43,Female,High,45,B,Hyderabad,2571,Home,Shirts,BrandZ,738,1184,10,2,1078,Net Banking,2024-06-19,Online,Paid
1068,Customer_536,64,Female,High,10,C,Bangalore,2790,Clothing,Makeup,BrandY,949,493,15,2,1173,UPI,2024-06-20,Online,Paid
1003,Customer_537,49,Female,High,100,B,Mumbai,2614,Beauty,Furniture,BrandX,621,315,10,1,1150,Credit Card,2024-06-21,Offline,Pending
1015,Customer_538,27,Male,High,9,B,Bangalore,2807,Beauty,Furniture,BrandY,205,849,15,4,923,UPI,2024-06-22,Online,Pending
1023,Customer_539,33,Female,High,54,A,Delhi,2831,Electronics,Furniture,BrandZ,778,491,10,3,393,Cash,2024-06-23,Offline,Paid
1079,Customer_540,24,Female,Medium,27,A,Mumbai,2486,Beauty,Shirts,BrandX,868,1192,20,3,623,Credit Card,2024-06-24,Offline,Paid
1001,Customer_541,34,Female,Medium,34,B,Mumbai,2852,Beauty,Shirts,BrandX,906,1129,20,1,531,Credit Card,2024-06-25,Online,Paid
1091,Customer_542,40,Female,Medium,1,A,Delhi,2150,Beauty,Shirts,BrandY,376,694,0,3,638,Cash,2024-06-26,Online,Pending
1031,Customer_543,43,Female,Medium,32,A,Hyderabad,2668,Beauty,Makeup,BrandX,164,1183,15,2,546,Credit Card,2024-06-27,Online,Pending
1090,Customer_544,38,Male,Low,89,B,Mumbai,2205,Clothing,Mobile,BrandX,882,341,0,1,445,UPI,2024-06-28,Online,Pending
1083,Customer_545,39,Male,Medium,93,B,Hyderabad,2985,Home,Makeup,BrandZ,999,469,5,3,256,Cash,2024-06-29,Offline,Paid
1023,Customer_546,24,Female,High,71,B,Mumbai,2178,Clothing,Shirts,BrandZ,287,729,20,1,1009,Net Banking,2024-06-30,Offline,Pending
1011,Customer_547,31,Female,High,67,B,Mumbai,2196,Clothing,Mobile,BrandX,416,624,15,1,1103,Cash,2024-07-01,Offline,Pending
1049,Customer_548,32,Female,Medium,84,C,Hyderabad,2734,Electronics,Mobile,BrandX,237,786,0,3,679,Net Banking,2024-07-02,Offline,Paid
1034,Customer_549,24,Male,High,20,C,Mumbai,2088,Beauty,Shirts,BrandY,442,576,0,2,1083,Net Banking,2024-07-03,Online,Pending
1032,Customer_550,26,Male,Medium,94,B,Hyderabad,2798,Clothing,Shirts,BrandY,204,246,5,3,437,Cash,2024-07-04,Offline,Paid
1032,Customer_551,25,Female,High,35,A,Delhi,2433,Beauty,Makeup,BrandX,645,645,0,4,855,Cash,2024-07-05,Online,Pending
1060,Customer_552,40,Male,Low,99,B,Hyderabad,2787,Clothing,Shirts,BrandZ,479,810,10,4,364,Net Banking,2024-07-06,Online,Paid
